bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"0,0,0,0",uuuu,0,,acb7d84762a96ed31df066a84f7d12f3,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889521,uuuu,RO,RO,1474579662,0.000000,0.000000,0,3411317,-1,538/889/521/538889521.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,eac054ee5918e78f06fc3dcb944b7b95,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889591,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5211804,-1,538/889/591/538889591.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,a02a968014a8221ecb2a014a2d12e679,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890213,uuuu,RO,RO,1474579664,0.000000,0.000000,0,5229113,-1,538/890/213/538890213.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,0dbd51294203c0cc75853828cf4e1f1d,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889803,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221310,-1,538/889/803/538889803.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,85633745,,4a24092ca85c8fb7a1e96c2ce463c09b,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889593,uuuu,RO,RO,1474579662,0.000000,0.000000,101789787,5211805,101789787,538/889/593/538889593.geojson,postalcode,85687697,geoplanet,,,RO
"0,0,0,0",uuuu,0,,9fb54c2f7d2bc58ae9cd861c6c2090c6,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889523,uuuu,RO,RO,1474579662,0.000000,0.000000,0,3412642,-1,538/889/523/538889523.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,825ca64bd29804c45ee08bffae29b3a9,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890221,uuuu,RO,RO,1474579664,0.000000,0.000000,0,5229116,-1,538/890/221/538890221.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,10dd1143273ccfb90282aef412a6b238,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889641,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219120,-1,538/889/641/538889641.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,d273b82647a8df626cb55122e0d4ca2e,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890115,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222600,-1,538/890/115/538890115.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,4c7e822b2b67f173744ca7e6d6bf3e06,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890117,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222601,-1,538/890/117/538890117.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,83551ca7b66def9476dcdf99b70c1ed2,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889899,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221629,-1,538/889/899/538889899.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,85633745,,12e8bf2a63a439496fa6e7f2eccaeed5,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890215,uuuu,RO,RO,1474579664,0.000000,0.000000,101789779,5229114,101789779,538/890/215/538890215.geojson,postalcode,85687697,geoplanet,,,RO
"0,0,0,0",uuuu,0,,c4fd8bfa7e931a8ed0fe0fdb688de6eb,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889645,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219121,-1,538/889/645/538889645.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,6b9ade6ae1e8d1af6d771efbe0c03c4b,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890119,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222602,-1,538/890/119/538890119.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,2031f9ea72f88fab3314a0f86c0b01de,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890217,uuuu,RO,RO,1474579664,0.000000,0.000000,0,5229115,-1,538/890/217/538890217.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,b70f95e0afd54e2bb5aecade11799913,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889901,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221630,-1,538/889/901/538889901.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,beb9d9cdc4bbc3215f25e64d763f90cb,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890121,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222604,-1,538/890/121/538890121.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,5aa81f6cfccf343dd4299b80b268b046,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889527,uuuu,RO,RO,1474579662,0.000000,0.000000,0,4129126,-1,538/889/527/538889527.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,29c5b47ddd5847fd234a53fb3cfa0d72,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889649,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219123,-1,538/889/649/538889649.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,096f07a69661c158c8e892ca7cf59d4d,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890123,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222605,-1,538/890/123/538890123.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,c6042036ea8f44285ee4ca4e4658ed90,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889701,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219146,-1,538/889/701/538889701.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,f202022eebc93d921b6733ab620c3e5d,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889903,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221631,-1,538/889/903/538889903.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,9dc9ee25a1a47809203141b9e30fe6d8,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889953,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221814,-1,538/889/953/538889953.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,c28093661cba4fd800d3865021a0ac08,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890125,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222606,-1,538/890/125/538890125.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,b16a88205fa50910befbed55cd214f11,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889651,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219124,-1,538/889/651/538889651.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,85633745,,c90b628f137a6a9730f76fc3f25d7917,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889529,uuuu,RO,RO,1474579662,0.000000,0.000000,101790071,4221201,101790071,538/889/529/538889529.geojson,postalcode,85687737,geoplanet,,,RO
"0,0,0,0",uuuu,0,,816adfdaa01d20a95df261e2ed81a599,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890127,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222607,-1,538/890/127/538890127.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,ab7aa9bd04566def2ab38ec650b1116a,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889703,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219147,-1,538/889/703/538889703.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,d13221c35f62c440f77c4a8cd00265b6,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889905,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221633,-1,538/889/905/538889905.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,e8be77a6546173acd468ecaac566204b,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890131,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222610,-1,538/890/131/538890131.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,a1ecd05753fb3e24fe68c203547a58dd,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889653,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219125,-1,538/889/653/538889653.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,b3bc56c78f949b9328082f6dd4accd2a,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889955,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221815,-1,538/889/955/538889955.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,5c89349c5ffd0de832e45c095db26d7c,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890133,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222611,-1,538/890/133/538890133.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,8984e25d6c4eb6c5c2c68d38425cdf49,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889705,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219148,-1,538/889/705/538889705.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,c39df1b7e75968947bd3668db4af9707,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889907,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221634,-1,538/889/907/538889907.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,9ae9103210187cb58d996c601d1dcf78,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890135,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222612,-1,538/890/135/538890135.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,a7be8486f635df2b7d41dd5526c008a8,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889655,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219126,-1,538/889/655/538889655.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,b3ec0ba9067d3e60f605027415c75d7b,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889531,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5200000,-1,538/889/531/538889531.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,57befe29cf8e39b1f7fc13861d4ce25f,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890137,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222613,-1,538/890/137/538890137.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,707ab1a1cb3f7b4b8e9068b12ea3c26b,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889957,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221816,-1,538/889/957/538889957.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,c5b14acd65c3308cd7448c22e6ab09ca,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889909,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221700,-1,538/889/909/538889909.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,e2e6c6c6047aeba463f8f4adc6dbd2de,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890139,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222614,-1,538/890/139/538890139.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,044b3c7a2a9821314c8b238f69f6e3ea,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889707,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219149,-1,538/889/707/538889707.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,eb5b195c1de7230ab78f9c65cecef93d,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889657,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219127,-1,538/889/657/538889657.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,3d9066becd2bca74f7c013be1bac4e4b,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890141,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222615,-1,538/890/141/538890141.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,aefd2eb61625af05711e1e56f4c52edc,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889911,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221701,-1,538/889/911/538889911.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,513a21a5c17d8e2681cdbb744d9b7383,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889533,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5211100,-1,538/889/533/538889533.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,4a2610eb1da106db4741f8a5f6ea0ab3,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890143,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222616,-1,538/890/143/538890143.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,d08abdc085948f4943bf9217888b114b,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889959,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221817,-1,538/889/959/538889959.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,44c10c7a553d9f5ab7693778049f6a70,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889659,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219128,-1,538/889/659/538889659.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,7c3aa8de601f1a46419afb1bd6c0cebc,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890145,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222617,-1,538/890/145/538890145.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,6c9a3ff6afe455c5a27c7cd023606e98,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889709,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219150,-1,538/889/709/538889709.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,249509017a522b28d857af6b1d3b6916,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889915,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221704,-1,538/889/915/538889915.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,01b272fef5969e58ad1a837e0cacd6ea,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890149,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222700,-1,538/890/149/538890149.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,02e2ac2166ed9151ce5677def88837c5,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889663,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219129,-1,538/889/663/538889663.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,888b30cf298299649d4f28152fac14e8,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889537,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5211101,-1,538/889/537/538889537.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,861c627e77502a04f4f9c5e23058ead0,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890151,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222701,-1,538/890/151/538890151.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,0f230c30655ff855b8528c36da09f6d1,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889961,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221900,-1,538/889/961/538889961.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,2b95aa4741abcbf7d13e743a0dc970b9,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889917,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221705,-1,538/889/917/538889917.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,3fda2b0c554079c18c962d5cba0972d1,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890153,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222702,-1,538/890/153/538890153.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,8709ca772d3ed59407a1de3a92934b49,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889665,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219130,-1,538/889/665/538889665.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,1ed8861e35a8b531ccd4d9ad56de26e8,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889711,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219151,-1,538/889/711/538889711.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,eccc10e35f9ede1282ff8c743914fc92,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890155,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222703,-1,538/890/155/538890155.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,969aa77aad766fb486ac4c90f50e14c4,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889723,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219156,-1,538/889/723/538889723.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,cd758035fa53f45dcee243a1e98e45a5,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889919,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221706,-1,538/889/919/538889919.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,8e96fff0f66fe85ac25c3d22b9111b92,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890157,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222704,-1,538/890/157/538890157.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,b14f69f93b1bc66359abbfcc0537a53c,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889667,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219131,-1,538/889/667/538889667.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,1d91374a9fa8aa19822b9a8810b5b055,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889963,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221901,-1,538/889/963/538889963.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,353eaf26d350071bff675c8cc1cd46c7,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890159,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222705,-1,538/890/159/538890159.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,3fb8282962eeeefaaa82040062bbeecc,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889539,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5211102,-1,538/889/539/538889539.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,7d0e7ed67e2797d782c6aa2836c589a5,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889921,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221707,-1,538/889/921/538889921.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,e771759005becf5b7466ebd39db81161,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890161,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222706,-1,538/890/161/538890161.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,f66591621a62c59d12239594c2e4233a,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889713,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219152,-1,538/889/713/538889713.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,cb99ee974409b7db03304d7e7fa3aa42,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889669,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219132,-1,538/889/669/538889669.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,8c7c71fc93026ada710a3b5a5b29c8d8,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889729,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219159,-1,538/889/729/538889729.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,976ef6020ff35659a4f6532aebc3b7a7,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889965,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221902,-1,538/889/965/538889965.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,a6e4b872f29d5a46065ab750c6ccf816,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889923,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221708,-1,538/889/923/538889923.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,7ded8918b129361f88a209fb45b3fcbc,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890163,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222707,-1,538/890/163/538890163.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,b2eacc301ea70be3daf13aa009a12567,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889671,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219133,-1,538/889/671/538889671.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,e66f49e15c953de7ad95929e09a272cb,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890167,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222708,-1,538/890/167/538890167.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,746827007b71546563b7f1abcdea7b10,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889717,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219153,-1,538/889/717/538889717.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,0b28a6fe97bd2d4d18fa669e56af2824,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889555,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5211300,-1,538/889/555/538889555.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,338a7b43d5e49416a21a6298df3aca37,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889541,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5211103,-1,538/889/541/538889541.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,9c4207318ba9b204d451296942bcc364,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890169,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222710,-1,538/890/169/538890169.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,099f9933778ff1205a00d5f47611eb6f,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889925,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221710,-1,538/889/925/538889925.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,07fec7809f230648341f7aec5a25c4a0,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889969,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221903,-1,538/889/969/538889969.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,aa90258791650b6010bc38180e4c1524,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889543,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5211104,-1,538/889/543/538889543.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,6507a17e9ac5725eb559795b63ee7f6a,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889673,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219134,-1,538/889/673/538889673.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,5aea9be018380f9d73b1befc52729998,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890171,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222712,-1,538/890/171/538890171.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,44da3f8e255222b9c5f3cc00f5dac609,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890173,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222713,-1,538/890/173/538890173.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,bb0966fd572d971adc68ae86af230d54,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889675,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219135,-1,538/889/675/538889675.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,f7fa8a8c135e39d013173db6cd080511,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889719,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219154,-1,538/889/719/538889719.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,ebc1c141f7f21c2d6826cbe53fad8df4,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889545,uuuu,RO,RO,1474579662,0.000000,0.000000,0,5211106,-1,538/889/545/538889545.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,38d3a3129534bd900fc66f286d7d0977,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538890175,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5222715,-1,538/890/175/538890175.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,d0d811350b196c760b4293171ddecd72,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889929,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5221800,-1,538/889/929/538889929.geojson,postalcode,0,geoplanet,,,RO
"0,0,0,0",uuuu,0,,fccf11ccd28ddb22978ddccbf241cf3b,,83e15ca7275cf883624bb6fa862e15fa,0.000000,0.000000,538889681,uuuu,RO,RO,1474579663,0.000000,0.000000,0,5219137,-1,538/889/681/538889681.geojson,postalcode,0,geoplanet,,,RO
